precinct_id,state,total_votes,ei_white_dem_vote_fraction,ei_white_rep_vote_fraction,ei_white_party_of_choice,ei_white_precinct_confidence,ei_black_dem_vote_fraction,ei_black_rep_vote_fraction,ei_black_party_of_choice,ei_black_precinct_confidence,ei_asian_dem_vote_fraction,ei_asian_rep_vote_fraction,ei_asian_party_of_choice,ei_asian_precinct_confidence,ei_hispanic_dem_vote_fraction,ei_hispanic_rep_vote_fraction,ei_hispanic_party_of_choice,ei_hispanic_precinct_confidence
156,Oregon,2707,0.680502,0.319498,democratic,0.6805,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
157,Oregon,2331,0.317828,0.682172,republican,0.6822,0.939287,0.060713,democratic,0.9393,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
158,Oregon,786,0.35843,0.64157,republican,0.6416,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
159,Oregon,350,0.215594,0.784406,republican,0.7844,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
160,Oregon,1326,0.566232,0.433768,democratic,0.5662,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
161,Oregon,1034,0.29163,0.70837,republican,0.7084,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
162,Oregon,205,0.264104,0.735896,republican,0.7359,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
163,Oregon,960,0.616949,0.383051,democratic,0.6169,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
164,Oregon,377,0.32671,0.67329,republican,0.6733,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
165,Oregon,924,0.474505,0.525495,republican,0.5255,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,0.93401,0.06599,democratic,0.934
166,Oregon,1128,0.3384,0.6616,republican,0.6616,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
167,Oregon,726,0.419302,0.580698,republican,0.5807,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
168,Oregon,1011,0.638137,0.361863,democratic,0.6381,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
169,Oregon,233,0.741149,0.258851,democratic,0.7411,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
170,Oregon,277,0.432023,0.567977,republican,0.568,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.090476,0.909524,republican,0.9095
171,Oregon,260,0.327742,0.672258,republican,0.6723,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
172,Oregon,341,0.376375,0.623625,republican,0.6236,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
173,Oregon,607,0.507877,0.492123,democratic,0.5079,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
174,Oregon,572,0.487273,0.512727,republican,0.5127,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.925434,0.074566,democratic,0.9254
175,Oregon,446,0.235015,0.764985,republican,0.765,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
176,Oregon,879,0.407518,0.592482,republican,0.5925,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.080714,0.919286,republican,0.9193
177,Oregon,375,0.232092,0.767908,republican,0.7679,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
178,Oregon,533,0.27154,0.72846,republican,0.7285,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
179,Oregon,588,0.304769,0.695231,republican,0.6952,0.939287,0.060713,democratic,0.9393,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
180,Oregon,902,0.306218,0.693782,republican,0.6938,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
181,Oregon,1128,0.391923,0.608077,republican,0.6081,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
182,Oregon,1342,0.403721,0.596279,republican,0.5963,0.939287,0.060713,democratic,0.9393,0.0,1.0,republican,1.0,0.224277,0.775723,republican,0.7757
183,Oregon,724,0.380543,0.619457,republican,0.6195,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
184,Oregon,456,0.429761,0.570239,republican,0.5702,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
185,Oregon,995,0.364132,0.635868,republican,0.6359,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
186,Oregon,1048,0.329312,0.670688,republican,0.6707,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
187,Oregon,841,0.357959,0.642041,republican,0.642,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
188,Oregon,58,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.212827,0.787173,republican,0.7872,0.444868,0.555132,republican,0.5551
189,Oregon,2611,0.339567,0.660433,republican,0.6604,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
190,Oregon,2386,0.36924,0.63076,republican,0.6308,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
191,Oregon,848,0.388326,0.611674,republican,0.6117,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
192,Oregon,1385,0.184695,0.815305,republican,0.8153,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
193,Oregon,1354,0.393203,0.606797,republican,0.6068,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
194,Oregon,586,0.28869,0.71131,republican,0.7113,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
195,Oregon,726,0.272992,0.727008,republican,0.727,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
196,Oregon,40,0.276688,0.723312,republican,0.7233,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
197,Oregon,1093,0.298888,0.701112,republican,0.7011,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
198,Oregon,205,0.278813,0.721187,republican,0.7212,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
199,Oregon,1045,0.292531,0.707469,republican,0.7075,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
200,Oregon,1214,0.258146,0.741854,republican,0.7419,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
201,Oregon,438,0.288149,0.711851,republican,0.7119,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
202,Oregon,837,0.193149,0.806851,republican,0.8069,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
203,Oregon,2352,0.423036,0.576964,republican,0.577,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
204,Oregon,678,0.337017,0.662983,republican,0.663,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
205,Oregon,678,0.229503,0.770497,republican,0.7705,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.773623,0.226377,democratic,0.7736
206,Oregon,2478,0.340876,0.659124,republican,0.6591,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
207,Oregon,294,0.249517,0.750483,republican,0.7505,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
208,Oregon,510,0.341588,0.658412,republican,0.6584,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
209,Oregon,586,0.228544,0.771456,republican,0.7715,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.773623,0.226377,democratic,0.7736
210,Oregon,2030,0.391663,0.608337,republican,0.6083,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
211,Oregon,1272,0.169387,0.830613,republican,0.8306,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
212,Oregon,2172,0.401372,0.598628,republican,0.5986,0.939287,0.060713,democratic,0.9393,0.0,1.0,republican,1.0,0.000268,0.999732,republican,0.9997
213,Oregon,2977,0.30385,0.69615,republican,0.6962,0.939287,0.060713,democratic,0.9393,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
214,Oregon,2065,0.457228,0.542772,republican,0.5428,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.205682,0.794318,republican,0.7943
215,Oregon,3459,0.323585,0.676415,republican,0.6764,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
216,Oregon,2068,0.24962,0.75038,republican,0.7504,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
217,Oregon,2347,0.364887,0.635113,republican,0.6351,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
218,Oregon,357,0.253963,0.746037,republican,0.746,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
219,Oregon,330,0.402593,0.597407,republican,0.5974,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.206499,0.793501,republican,0.7935
220,Oregon,1493,0.228992,0.771008,republican,0.771,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
221,Oregon,2828,0.301849,0.698151,republican,0.6982,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
222,Oregon,3370,0.20902,0.79098,republican,0.791,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
223,Oregon,2559,0.319853,0.680147,republican,0.6801,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
224,Oregon,487,0.128418,0.871582,republican,0.8716,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
225,Oregon,2356,0.22175,0.77825,republican,0.7783,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
226,Oregon,1908,0.166138,0.833862,republican,0.8339,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
227,Oregon,1657,0.105191,0.894809,republican,0.8948,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
228,Oregon,1261,0.072419,0.927581,republican,0.9276,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
229,Oregon,161,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
230,Oregon,728,0.089612,0.910388,republican,0.9104,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
231,Oregon,835,0.026614,0.973386,republican,0.9734,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
232,Oregon,2463,0.194087,0.805913,republican,0.8059,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.773623,0.226377,democratic,0.7736
233,Oregon,1300,0.097368,0.902632,republican,0.9026,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
234,Oregon,314,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
235,Oregon,210,0.073862,0.926138,republican,0.9261,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
236,Oregon,446,0.120354,0.879646,republican,0.8796,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
237,Oregon,858,0.211795,0.788205,republican,0.7882,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
238,Oregon,401,0.257543,0.742457,republican,0.7425,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
239,Oregon,613,0.051138,0.948862,republican,0.9489,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
240,Oregon,541,0.179862,0.820138,republican,0.8201,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
241,Oregon,248,0.190215,0.809785,republican,0.8098,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
242,Oregon,2358,0.124229,0.875771,republican,0.8758,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
243,Oregon,499,0.104549,0.895451,republican,0.8955,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
244,Oregon,3061,0.140763,0.859237,republican,0.8592,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
245,Oregon,507,0.164228,0.835772,republican,0.8358,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
246,Oregon,419,0.413616,0.586384,republican,0.5864,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
247,Oregon,217,0.207157,0.792843,republican,0.7928,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
248,Oregon,651,0.498012,0.501988,republican,0.502,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.773623,0.226377,democratic,0.7736
249,Oregon,101,0.243697,0.756303,republican,0.7563,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
250,Oregon,498,0.338455,0.661545,republican,0.6615,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.773623,0.226377,democratic,0.7736
251,Oregon,824,0.298301,0.701699,republican,0.7017,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
252,Oregon,370,0.293069,0.706931,republican,0.7069,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
253,Oregon,226,0.294546,0.705454,republican,0.7055,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
254,Oregon,330,0.235562,0.764438,republican,0.7644,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
255,Oregon,248,0.19878,0.80122,republican,0.8012,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
256,Oregon,687,0.189304,0.810696,republican,0.8107,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
257,Oregon,808,0.350962,0.649038,republican,0.649,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
258,Oregon,500,0.545406,0.454594,democratic,0.5454,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
259,Oregon,265,0.581248,0.418752,democratic,0.5812,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
260,Oregon,780,0.324944,0.675056,republican,0.6751,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
261,Oregon,516,0.339819,0.660181,republican,0.6602,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
262,Oregon,1570,0.316119,0.683881,republican,0.6839,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
263,Oregon,432,0.25894,0.74106,republican,0.7411,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
264,Oregon,287,0.216867,0.783133,republican,0.7831,0.939287,0.060713,democratic,0.9393,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
265,Oregon,1260,0.234817,0.765183,republican,0.7652,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
266,Oregon,469,0.310925,0.689075,republican,0.6891,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
267,Oregon,519,0.340029,0.659971,republican,0.66,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
268,Oregon,421,0.270296,0.729704,republican,0.7297,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
269,Oregon,330,0.185875,0.814125,republican,0.8141,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
270,Oregon,455,0.306584,0.693416,republican,0.6934,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
271,Oregon,510,0.336374,0.663626,republican,0.6636,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
272,Oregon,1441,0.486014,0.513986,republican,0.514,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.62088,0.37912,democratic,0.6209
273,Oregon,5363,0.332364,0.667636,republican,0.6676,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
274,Oregon,5442,0.279642,0.720358,republican,0.7204,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
275,Oregon,1160,0.475818,0.524182,republican,0.5242,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.322774,0.677226,republican,0.6772
276,Oregon,2427,0.765379,0.234621,democratic,0.7654,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
277,Oregon,3176,0.489811,0.510189,republican,0.5102,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.945379,0.054621,democratic,0.9454
278,Oregon,2623,0.526932,0.473068,democratic,0.5269,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
279,Oregon,4391,0.566103,0.433897,democratic,0.5661,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
280,Oregon,2997,0.411691,0.588309,republican,0.5883,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
281,Oregon,2754,0.587838,0.412162,democratic,0.5878,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
282,Oregon,3249,0.210603,0.789397,republican,0.7894,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
283,Oregon,1097,0.252153,0.747847,republican,0.7478,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
284,Oregon,4013,0.778128,0.221872,democratic,0.7781,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
285,Oregon,3180,0.689511,0.310489,democratic,0.6895,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
286,Oregon,1441,0.182464,0.817536,republican,0.8175,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
287,Oregon,1422,0.229448,0.770552,republican,0.7706,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
288,Oregon,925,0.184715,0.815285,republican,0.8153,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
289,Oregon,2919,0.344887,0.655113,republican,0.6551,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
290,Oregon,314,0.582543,0.417457,democratic,0.5825,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
291,Oregon,2369,0.770101,0.229899,democratic,0.7701,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
292,Oregon,3056,0.273076,0.726924,republican,0.7269,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
293,Oregon,4207,0.535822,0.464178,democratic,0.5358,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
294,Oregon,2533,0.50897,0.49103,democratic,0.509,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
295,Oregon,912,0.538577,0.461423,democratic,0.5386,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
296,Oregon,1923,0.550865,0.449135,democratic,0.5509,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
297,Oregon,3616,0.594576,0.405424,democratic,0.5946,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
298,Oregon,4715,0.487438,0.512562,republican,0.5126,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
299,Oregon,2709,0.348509,0.651491,republican,0.6515,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
300,Oregon,1461,0.75963,0.24037,democratic,0.7596,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
301,Oregon,3121,0.510645,0.489355,democratic,0.5106,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
302,Oregon,819,0.633044,0.366956,democratic,0.633,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.773623,0.226377,democratic,0.7736
303,Oregon,517,0.571125,0.428875,democratic,0.5711,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
304,Oregon,2790,0.691057,0.308943,democratic,0.6911,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
305,Oregon,2396,0.180744,0.819256,republican,0.8193,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
306,Oregon,660,0.412046,0.587954,republican,0.588,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
307,Oregon,3364,0.350302,0.649698,republican,0.6497,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
308,Oregon,1174,0.234306,0.765694,republican,0.7657,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
309,Oregon,743,0.384842,0.615158,republican,0.6152,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
310,Oregon,3035,0.389815,0.610185,republican,0.6102,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
